Wine 38, 0.207051, 0.195096, 0.19568, 0.206912, 0.19526, 
Wine 39, 0.191575, 0.20017, 0.202803, 0.196486, 0.208966, 
Wine 40, 0.198454, 0.209649, 0.192204, 0.198374, 0.201319, 
Wine 41, 0.192138, 0.195501, 0.205158, 0.192079, 0.215124, 
Wine 42, 0.20289, 0.193846, 0.197674, 0.208495, 0.197096, 
Wine 43, 0.200293, 0.185643, 0.201171, 0.205698, 0.207194, 
Wine 44, 0.184768, 0.201441, 0.215763, 0.191966, 0.206062, 
Wine 45, 0.195894, 0.207155, 0.192841, 0.198464, 0.205645, 
Wine 46, 0.197141, 0.210691, 0.18843, 0.199726, 0.204011, 
Wine 47, 0.194477, 0.216021, 0.194632, 0.194401, 0.200468, 
Wine 48, 0.197748, 0.195993, 0.198614, 0.203084, 0.204561, 
Wine 49, 0.200009, 0.200394, 0.198204, 0.197211, 0.204183, 
Wine 50, 0.198526, 0.190475, 0.20574, 0.203867, 0.201392, 
Wine 51, 0.212567, 0.186351, 0.205451, 0.203677, 0.191955, 
Wine 52, 0.211321, 0.198129, 0.194282, 0.205315, 0.190953, 
Wine 53, 0.201375, 0.193752, 0.203645, 0.201325, 0.199903, 
Wine 54, 0.205964, 0.194926, 0.196766, 0.205861, 0.196483, 
Wine 55, 0.209042, 0.191496, 0.195274, 0.203059, 0.201129, 
Wine 56, 0.194438, 0.210594, 0.191416, 0.199634, 0.203918, 
Wine 57, 0.191116, 0.19969, 0.209637, 0.201267, 0.19829, 
Wine 58, 0.211018, 0.189155, 0.197192, 0.199574, 0.20306, 
Wine 59, 0.200977, 0.188535, 0.212186, 0.200895, 0.197406, 
Wine 60, 0.198202, 0.19196, 0.199071, 0.212429, 0.198337, 
Wine 61, 0.196235, 0.19757, 0.189164, 0.19868, 0.218351, 
Wine 62, 0.19998, 0.202996, 0.197504, 0.202586, 0.196934, 
Wine 63, 0.209499, 0.197367, 0.197933, 0.203682, 0.191519, 
Wine 64, 0.206236, 0.19975, 0.196977, 0.203363, 0.193675, 
Wine 65, 0.206369, 0.187639, 0.195611, 0.215326, 0.195055, 
Wine 66, 0.215439, 0.188869, 0.188869, 0.209273, 0.197551, 
Wine 67, 0.208122, 0.183872, 0.201777, 0.202074, 0.204154, 
Wine 68, 0.202805, 0.191984, 0.200304, 0.208353, 0.196555, 
Wine 69, 0.196291, 0.199251, 0.200581, 0.19363, 0.210247, 
Wine 70, 0.193786, 0.191968, 0.216831, 0.18642, 0.210995, 
Wine 71, 0.201141, 0.198606, 0.193333, 0.201009, 0.205911, 
Wine 72, 0.197183, 0.219757, 0.190973, 0.192056, 0.20003, 
Wine 73, 0.195316, 0.208012, 0.196109, 0.195225, 0.205337, 
Wine 74, 0.188488, 0.21211, 0.20126, 0.190881, 0.207262, 
Wine 75, 0.191019, 0.210045, 0.198854, 0.198546, 0.201536, 
Wine 76, 0.196819, 0.184857, 0.211234, 0.210682, 0.196408, 
Wine 77, 0.205706, 0.189499, 0.197657, 0.200033, 0.207105, 
Wine 78, 0.203206, 0.1856, 0.204954, 0.208859, 0.197381, 
Wine 79, 0.207904, 0.18242, 0.208219, 0.207727, 0.19373, 
Wine 80, 0.203823, 0.188088, 0.19922, 0.22202, 0.186849, 
Wine 81, 0.203804, 0.186146, 0.205557, 0.206531, 0.197962, 
Wine 82, 0.210495, 0.19561, 0.196218, 0.201874, 0.195803, 
Wine 83, 0.212227, 0.203763, 0.186053, 0.203351, 0.194606, 
Wine 84, 0.197106, 0.206928, 0.198583, 0.199658, 0.197725, 
Wine 85, 0.187621, 0.203619, 0.201226, 0.200146, 0.207388, 
Wine 86, 0.204325, 0.19983, 0.192657, 0.201466, 0.201722, 
Wine 87, 0.198822, 0.207827, 0.20175, 0.193697, 0.197904, 
Wine 88, 0.206293, 0.192695, 0.197687, 0.211992, 0.191332, 
Wine 89, 0.198515, 0.188713, 0.208565, 0.206615, 0.197592, 
Wine 90, 0.205339, 0.196169, 0.200048, 0.208086, 0.190357, 
Wine 91, 0.201069, 0.194739, 0.198589, 0.20097, 0.204633, 
Wine 92, 0.204602, 0.197364, 0.196565, 0.198922, 0.202548, 
Wine 93, 0.181192, 0.21762, 0.197365, 0.204025, 0.199798, 
Wine 94, 0.193134, 0.204938, 0.203877, 0.198133, 0.199918, 
Wine 95, 0.197704, 0.189686, 0.204888, 0.200279, 0.207442, 
Wine 96, 0.204363, 0.189324, 0.195333, 0.212886, 0.198094, 
Wine 97, 0.210891, 0.198643, 0.189816, 0.204995, 0.195656, 
Wine 98, 0.199727, 0.190858, 0.197896, 0.211109, 0.200411, 
Wine 99, 0.194107, 0.21956, 0.192332, 0.201807, 0.192194, 
Wine 100, 0.191298, 0.192648, 0.206886, 0.210119, 0.199048, 
Wine 101, 0.205992, 0.196777, 0.194098, 0.203069, 0.200064, 
Wine 102, 0.201086, 0.20227, 0.191566, 0.201004, 0.204074, 
Wine 103, 0.200513, 0.192351, 0.204239, 0.205945, 0.196951, 
Wine 104, 0.206292, 0.199801, 0.190922, 0.20619, 0.196796, 
Wine 105, 0.210186, 0.189311, 0.195369, 0.210043, 0.195091, 
Wine 106, 0.203887, 0.20428, 0.195381, 0.198387, 0.198065, 
Wine 107, 0.193275, 0.204337, 0.202022, 0.195729, 0.204637, 
Wine 108, 0.204971, 0.200541, 0.190058, 0.202063, 0.202368, 
Wine 109, 0.192594, 0.208329, 0.189605, 0.200431, 0.20904, 
Wine 110, 0.205959, 0.196761, 0.197326, 0.203057, 0.196896, 
Wine 111, 0.200565, 0.178636, 0.219738, 0.187567, 0.213494, 
Wine 112, 0.190821, 0.201573, 0.20287, 0.195759, 0.208977, 
Wine 113, 0.193094, 0.214956, 0.19196, 0.195546, 0.204445, 
Wine 114, 0.208658, 0.189619, 0.194505, 0.200112, 0.207106, 
Wine 115, 0.194118, 0.202591, 0.200295, 0.196614, 0.206382, 
Wine 116, 0.191836, 0.186569, 0.204453, 0.220227, 0.196915, 
Wine 117, 0.203914, 0.206597, 0.186647, 0.200989, 0.201854, 
Wine 118, 0.189592, 0.200275, 0.208977, 0.197094, 0.204062, 
Wine 119, 0.200115, 0.195643, 0.19828, 0.211519, 0.194444, 
Wine 120, 0.20283, 0.193788, 0.200999, 0.208433, 0.193951, 
Wine 121, 0.200547, 0.193003, 0.199383, 0.19792, 0.209147, 
Wine 122, 0.198314, 0.19999, 0.20395, 0.200881, 0.196866, 
Wine 123, 0.197319, 0.198324, 0.200933, 0.19989, 0.203534, 
Wine 124, 0.213647, 0.197469, 0.190668, 0.201903, 0.196312, 
Wine 125, 0.207293, 0.19802, 0.192212, 0.204352, 0.198123, 
Wine 126, 0.200247, 0.205402, 0.195126, 0.194917, 0.204308, 
Wine 127, 0.192751, 0.185022, 0.210563, 0.206232, 0.205432, 
Wine 128, 0.201902, 0.192936, 0.200051, 0.199116, 0.205996, 
Wine 129, 0.204429, 0.220314, 0.187723, 0.19118, 0.196353, 
Wine 130, 0.206082, 0.191617, 0.192254, 0.218187, 0.19186, 
Wine 131, 0.184646, 0.20205, 0.205712, 0.199563, 0.20803, 
Wine 132, 0.204725, 0.193801, 0.195631, 0.207427, 0.198415, 
Wine 133, 0.202085, 0.191255, 0.199598, 0.204771, 0.20229, 
Wine 134, 0.206381, 0.192711, 0.194531, 0.212122, 0.194255, 
Wine 135, 0.20496, 0.189689, 0.199055, 0.207683, 0.198614, 
Wine 136, 0.190214, 0.205791, 0.205713, 0.200362, 0.19792, 
Wine 137, 0.190906, 0.202417, 0.20143, 0.201066, 0.204182, 
Wine 138, 0.18953, 0.202661, 0.195493, 0.199895, 0.212421, 
Wine 139, 0.194158, 0.211392, 0.194844, 0.201829, 0.197777, 
Wine 140, 0.190264, 0.198676, 0.201312, 0.205845, 0.203902, 
Wine 141, 0.203692, 0.190265, 0.195194, 0.206399, 0.204451, 
Wine 142, 0.190622, 0.2138, 0.196423, 0.206497, 0.192658, 
Wine 143, 0.192549, 0.19865, 0.21243, 0.192504, 0.203868, 
Wine 144, 0.1879, 0.201007, 0.209741, 0.203287, 0.198066, 
Wine 145, 0.200634, 0.188214, 0.208013, 0.206069, 0.19707, 
Wine 146, 0.212626, 0.198241, 0.187141, 0.209351, 0.19264, 
Wine 147, 0.203194, 0.194892, 0.196733, 0.208736, 0.196445, 
Wine 148, 0.186745, 0.227049, 0.189233, 0.20219, 0.194783, 
Wine 149, 0.197059, 0.194076, 0.209875, 0.197013, 0.201977, 
Wine 150, 0.206932, 0.193226, 0.198258, 0.206811, 0.194773, 
Wine 151, 0.20124, 0.200326, 0.194212, 0.203897, 0.200326, 
Wine 152, 0.21435, 0.200922, 0.19687, 0.197316, 0.190542, 
Wine 153, 0.200225, 0.203359, 0.197751, 0.19494, 0.203725, 
Wine 154, 0.194923, 0.180837, 0.209986, 0.205752, 0.208502, 
Wine 155, 0.192702, 0.208446, 0.199542, 0.190153, 0.209157, 
Wine 156, 0.196913, 0.199994, 0.197809, 0.194226, 0.211058, 
Wine 157, 0.210777, 0.195872, 0.199736, 0.194455, 0.199161, 
Wine 158, 0.19297, 0.20743, 0.19767, 0.198046, 0.203883, 
Wine 159, 0.207357, 0.200001, 0.192823, 0.210149, 0.189669, 
Wine 160, 0.206657, 0.196526, 0.192563, 0.195526, 0.208729, 
Wine 161, 0.206296, 0.192566, 0.191288, 0.206174, 0.203676, 
Wine 162, 0.203731, 0.188646, 0.197884, 0.212286, 0.197453, 
Wine 163, 0.18186, 0.206931, 0.205313, 0.201883, 0.204012, 
Wine 164, 0.205009, 0.198555, 0.195903, 0.204909, 0.195625, 
Wine 165, 0.202786, 0.192648, 0.205817, 0.200081, 0.198668, 
Wine 166, 0.205294, 0.194292, 0.199379, 0.205192, 0.195844, 
Wine 167, 0.186745, 0.207657, 0.203711, 0.199129, 0.202758, 
Wine 168, 0.191011, 0.200215, 0.20418, 0.201062, 0.203533, 
Wine 169, 0.186628, 0.204957, 0.204714, 0.19654, 0.207162, 
Wine 170, 0.19957, 0.197853, 0.193864, 0.202187, 0.206525, 
Wine 171, 0.187784, 0.198669, 0.208565, 0.197583, 0.207399, 
Wine 172, 0.194333, 0.203051, 0.202229, 0.201941, 0.198445, 
Wine 173, 0.199616, 0.195928, 0.199798, 0.2022, 0.202458, 
Wine 174, 0.20958, 0.20709, 0.19807, 0.193558, 0.191703, 
Wine 175, 0.209448, 0.196398, 0.189634, 0.209273, 0.195247, 
Wine 176, 0.205558, 0.199094, 0.199614, 0.202695, 0.193039, 
Wine 177, 0.195148, 0.203666, 0.19794, 0.205894, 0.197351, 
Wine 178, 0.194698, 0.210085, 0.198063, 0.199799, 0.197355, 
Wine 179, 0.204588, 0.191923, 0.201399, 0.207271, 0.19482, 
Wine 180, 0.195801, 0.195828, 0.204269, 0.201065, 0.203036, 
Wine 181, 0.199181, 0.210948, 0.194838, 0.194157, 0.200877, 
Wine 182, 0.203664, 0.193418, 0.199812, 0.203596, 0.19951, 
Wine 183, 0.199541, 0.206344, 0.198383, 0.194443, 0.201289, 
Wine 184, 0.200909, 0.197237, 0.197778, 0.203544, 0.200531, 
Wine 185, 0.206473, 0.195359, 0.197204, 0.200913, 0.200051, 
Wine 186, 0.195274, 0.2043, 0.199935, 0.197754, 0.202737, 
Wine 187, 0.2093, 0.195302, 0.197147, 0.198258, 0.199993, 
Wine 188, 0.201293, 0.194955, 0.195538, 0.206762, 0.201452, 
Wine 189, 0.207251, 0.197995, 0.19535, 0.204331, 0.195073, 
Wine 190, 0.199697, 0.210963, 0.196589, 0.199617, 0.193133, 
Wine 191, 0.212526, 0.188711, 0.194749, 0.206493, 0.197521, 
Wine 192, 0.21094, 0.196023, 0.196632, 0.19709, 0.199315, 
Wine 193, 0.204515, 0.19909, 0.200512, 0.196251, 0.199632, 
Wine 194, 0.204283, 0.189156, 0.198419, 0.206979, 0.201163, 
Wine 195, 0.199545, 0.202337, 0.193905, 0.207697, 0.196515, 
Wine 196, 0.211832, 0.196742, 0.191046, 0.200346, 0.200035, 
Wine 197, 0.209357, 0.195423, 0.197269, 0.200966, 0.196984, 
Wine 198, 0.201437, 0.205347, 0.19448, 0.201372, 0.197365, 
Wine 199, 0.206109, 0.199627, 0.200148, 0.200559, 0.193556, 
Wine 200, 0.209832, 0.193216, 0.191957, 0.204006, 0.200989, 
Wine 201, 0.192915, 0.204548, 0.20009, 0.205968, 0.196479, 
Wine 202, 0.201781, 0.202969, 0.195365, 0.201698, 0.198186, 
Wine 203, 0.191242, 0.197194, 0.203317, 0.198809, 0.209438, 
Wine 204, 0.203694, 0.188611, 0.197847, 0.209266, 0.200583, 
Wine 205, 0.21178, 0.188195, 0.194169, 0.205809, 0.200047, 
Wine 206, 0.204493, 0.195361, 0.195921, 0.198939, 0.205287, 
Wine 207, 0.199859, 0.198827, 0.199372, 0.199795, 0.202147, 
Wine 208, 0.201959, 0.189534, 0.195598, 0.20459, 0.208319, 
Wine 209, 0.206023, 0.189956, 0.194824, 0.211732, 0.197464, 
Wine 210, 0.185417, 0.208718, 0.199627, 0.200601, 0.205637, 
Wine 211, 0.181855, 0.189451, 0.213801, 0.199054, 0.215839, 
Wine 212, 0.185935, 0.209903, 0.202026, 0.200904, 0.201232, 
Wine 213, 0.196356, 0.198016, 0.198505, 0.198898, 0.208226, 
Wine 214, 0.211939, 0.199631, 0.193775, 0.198026, 0.196629, 
Wine 215, 0.202413, 0.203523, 0.196008, 0.202331, 0.195725, 
Wine 216, 0.190901, 0.209489, 0.193593, 0.195921, 0.210096, 
Wine 217, 0.203401, 0.194334, 0.198172, 0.203284, 0.20081, 
Wine 218, 0.205071, 0.189767, 0.186462, 0.22392, 0.194779, 
Wine 219, 0.202259, 0.19589, 0.203179, 0.199498, 0.199174, 
Wine 220, 0.198533, 0.194846, 0.198691, 0.206611, 0.201319, 
Wine 221, 0.194657, 0.203791, 0.206392, 0.20243, 0.19273, 
Wine 222, 0.202718, 0.197064, 0.198925, 0.202654, 0.198638, 
Wine 223, 0.203397, 0.198961, 0.198156, 0.195299, 0.204187, 
Wine 224, 0.202281, 0.20849, 0.199129, 0.194503, 0.195598, 
Wine 225, 0.203371, 0.205771, 0.192316, 0.200495, 0.198046, 
Wine 226, 0.198647, 0.207479, 0.19493, 0.201219, 0.197724, 
Wine 227, 0.204599, 0.188562, 0.203443, 0.207337, 0.196059, 
Wine 228, 0.181955, 0.213023, 0.194919, 0.202128, 0.207975, 
Wine 229, 0.200166, 0.187927, 0.203779, 0.208367, 0.199762, 
Wine 230, 0.205094, 0.19505, 0.201079, 0.207837, 0.19094, 
Wine 231, 0.204009, 0.193124, 0.201493, 0.206703, 0.194671, 
Wine 232, 0.202172, 0.189657, 0.199021, 0.210569, 0.198581, 
Wine 233, 0.19086, 0.206961, 0.19611, 0.20399, 0.202079, 
Wine 234, 0.18996, 0.198609, 0.201197, 0.202877, 0.207358, 
Wine 235, 0.190211, 0.203858, 0.201463, 0.200381, 0.204087, 
Wine 236, 0.208487, 0.203175, 0.191048, 0.197182, 0.200108, 
Wine 237, 0.198522, 0.197496, 0.201403, 0.198459, 0.204119, 
Wine 238, 0.188345, 0.199405, 0.209379, 0.198237, 0.204634, 
Wine 239, 0.192813, 0.20349, 0.196292, 0.197966, 0.20944, 
Wine 240, 0.181249, 0.198922, 0.211549, 0.198328, 0.209952, 
Wine 241, 0.19927, 0.198321, 0.195514, 0.201883, 0.205012, 
Wine 242, 0.208384, 0.198169, 0.185178, 0.208224, 0.200046, 
Wine 243, 0.191439, 0.192791, 0.199932, 0.213348, 0.202489, 
Wine 244, 0.204964, 0.19659, 0.198447, 0.20488, 0.19512, 
Wine 245, 0.194862, 0.198993, 0.206498, 0.197337, 0.202309, 
Wine 246, 0.199288, 0.200381, 0.199516, 0.201902, 0.198913, 
Wine 247, 0.201715, 0.190138, 0.204095, 0.204396, 0.199656, 
Wine 248, 0.196257, 0.197183, 0.196436, 0.204298, 0.205826, 
Wine 249, 0.200692, 0.204587, 0.196923, 0.198032, 0.199766, 
Wine 250, 0.200326, 0.188828, 0.199169, 0.202988, 0.208689, 
Wine 251, 0.205684, 0.191139, 0.19822, 0.197261, 0.207695, 
Wine 252, 0.201474, 0.204868, 0.192477, 0.196085, 0.205097, 
Wine 253, 0.197812, 0.206941, 0.197357, 0.197747, 0.200142, 
Wine 254, 0.202993, 0.199938, 0.195261, 0.2003, 0.201509, 
Wine 255, 0.200778, 0.197742, 0.206485, 0.195682, 0.199313, 
Wine 256, 0.198379, 0.205142, 0.200582, 0.195781, 0.200116, 
Wine 257, 0.205015, 0.200584, 0.193178, 0.202107, 0.199115, 
Wine 258, 0.203866, 0.199381, 0.189211, 0.209498, 0.198044, 
Wine 259, 0.198378, 0.20213, 0.197895, 0.200946, 0.20065, 
Wine 260, 0.205408, 0.206791, 0.192452, 0.199925, 0.195424, 
Wine 261, 0.196326, 0.198453, 0.203762, 0.201441, 0.200018, 
Wine 262, 0.195553, 0.197092, 0.208145, 0.195508, 0.203702, 
Wine 263, 0.199829, 0.208098, 0.200738, 0.194554, 0.196781, 
Wine 264, 0.19977, 0.196749, 0.205448, 0.199722, 0.198312, 
Wine 265, 0.187688, 0.219892, 0.199425, 0.197702, 0.195292, 
Wine 266, 0.186106, 0.218773, 0.199602, 0.193316, 0.202202, 
Wine 267, 0.198332, 0.221037, 0.198536, 0.193176, 0.188919, 
Wine 268, 0.186554, 0.202254, 0.203503, 0.20165, 0.20604, 
Wine 269, 0.194791, 0.206861, 0.205726, 0.19728, 0.195342, 
Wine 270, 0.189415, 0.208552, 0.204343, 0.194333, 0.203356, 
Wine 271, 0.191311, 0.218448, 0.196518, 0.191268, 0.202455, 
Wine 272, 0.196751, 0.203335, 0.198904, 0.199298, 0.201712, 
Wine 273, 0.19755, 0.208489, 0.212173, 0.187725, 0.194063, 
Wine 274, 0.188999, 0.200245, 0.210301, 0.191369, 0.209086, 
Wine 275, 0.187315, 0.200771, 0.20702, 0.202295, 0.2026, 
Wine 276, 0.190983, 0.210312, 0.211432, 0.193363, 0.19391, 
Wine 277, 0.200261, 0.197241, 0.206081, 0.197621, 0.198797, 
Wine 278, 0.194992, 0.207242, 0.195701, 0.200106, 0.20196, 
Wine 279, 0.190768, 0.21508, 0.192071, 0.200901, 0.20118, 
Wine 280, 0.199725, 0.204197, 0.20119, 0.197157, 0.197731, 
Wine 281, 0.194033, 0.219849, 0.189212, 0.201781, 0.195125, 
Wine 282, 0.199915, 0.198196, 0.194199, 0.197187, 0.210502, 
Wine 283, 0.195618, 0.206991, 0.204559, 0.195572, 0.19726, 
Wine 284, 0.192439, 0.198428, 0.204589, 0.197418, 0.207125, 
Wine 285, 0.188865, 0.219445, 0.195057, 0.198739, 0.197893, 
Wine 286, 0.195592, 0.20477, 0.207383, 0.195561, 0.196693, 
Wine 287, 0.192336, 0.212306, 0.202155, 0.194762, 0.198441, 
Wine 288, 0.192649, 0.201932, 0.205931, 0.197557, 0.201932, 
Wine 289, 0.193142, 0.213196, 0.196295, 0.198094, 0.199273, 
Wine 290, 0.197802, 0.202151, 0.202621, 0.195276, 0.202151, 
Wine 291, 0.192176, 0.214892, 0.199389, 0.194616, 0.198926, 
Wine 292, 0.191489, 0.213513, 0.195283, 0.201613, 0.198102, 
Wine 293, 0.205805, 0.197365, 0.202589, 0.195309, 0.198933, 
Wine 294, 0.193699, 0.208003, 0.198369, 0.198761, 0.201169, 
Wine 295, 0.195648, 0.215, 0.195158, 0.193089, 0.201105, 
Wine 296, 0.198873, 0.202733, 0.198402, 0.198809, 0.201183, 
Wine 297, 0.204364, 0.195983, 0.197834, 0.204279, 0.19754, 
Wine 298, 0.198659, 0.197633, 0.201543, 0.201231, 0.200934, 
Wine 299, 0.193401, 0.199641, 0.209626, 0.195873, 0.20146, 
Wine 300, 0.203251, 0.205649, 0.192202, 0.197722, 0.201176, 
Wine 301, 0.185423, 0.223224, 0.205757, 0.187705, 0.19789, 
Wine 302, 0.190578, 0.218305, 0.20099, 0.192968, 0.197159, 
Wine 303, 0.183046, 0.217375, 0.209639, 0.185285, 0.204654, 
Wine 304, 0.1907, 0.204909, 0.197004, 0.200735, 0.206652, 
Wine 305, 0.189929, 0.211773, 0.203825, 0.194782, 0.199691, 
Wine 306, 0.196656, 0.200901, 0.204879, 0.196625, 0.200938, 
Wine 307, 0.190313, 0.201637, 0.204238, 0.200375, 0.203436, 
Wine 308, 0.189173, 0.220054, 0.197007, 0.194085, 0.199681, 
Wine 309, 0.194309, 0.211207, 0.193174, 0.202152, 0.199158, 
Wine 310, 0.1859, 0.21538, 0.207714, 0.188231, 0.202776, 
Wine 311, 0.197841, 0.201582, 0.197359, 0.203112, 0.200106, 
Wine 312, 0.197882, 0.198816, 0.201453, 0.197804, 0.204045, 
Wine 313, 0.191308, 0.202691, 0.205306, 0.196197, 0.204499, 
Wine 314, 0.179086, 0.227986, 0.195071, 0.193386, 0.204471, 
Wine 315, 0.200297, 0.202052, 0.206053, 0.192763, 0.198834, 
Wine 316, 0.196727, 0.208539, 0.19888, 0.194167, 0.201687, 
Wine 317, 0.200104, 0.206392, 0.193741, 0.200021, 0.199742, 
Wine 318, 0.188524, 0.212892, 0.206967, 0.195953, 0.195664, 
Wine 319, 0.1952, 0.199338, 0.199858, 0.202943, 0.20266, 
Wine 320, 0.187731, 0.203106, 0.214676, 0.192558, 0.201929, 
Wine 321, 0.192596, 0.209691, 0.203309, 0.195042, 0.199361, 
Wine 322, 0.189898, 0.20588, 0.214841, 0.189884, 0.199497, 
Wine 323, 0.195149, 0.217123, 0.195326, 0.187739, 0.204663, 
Wine 324, 0.193411, 0.21285, 0.192939, 0.198564, 0.202236, 
Wine 325, 0.192215, 0.206205, 0.207364, 0.194656, 0.199561, 
Wine 326, 0.191295, 0.207823, 0.198347, 0.201408, 0.201127, 
Wine 327, 0.193687, 0.205688, 0.20456, 0.198734, 0.19733, 
Wine 328, 0.188761, 0.219576, 0.190087, 0.198922, 0.202654, 
Wine 329, 0.203837, 0.200134, 0.197356, 0.198468, 0.200205, 
Wine 330, 0.203407, 0.195097, 0.203665, 0.198049, 0.199783, 
Wine 331, 0.201001, 0.207028, 0.201207, 0.193321, 0.197442, 
Wine 332, 0.185324, 0.202792, 0.202792, 0.200296, 0.208795, 
Wine 333, 0.204937, 0.193954, 0.202415, 0.196892, 0.201803, 
Wine 334, 0.197833, 0.208787, 0.191632, 0.197754, 0.203994, 
Wine 335, 0.195022, 0.196015, 0.205779, 0.194944, 0.20824, 
Wine 336, 0.196493, 0.202249, 0.193439, 0.201745, 0.206073, 
Wine 337, 0.197202, 0.202847, 0.207843, 0.19214, 0.199969, 
Wine 338, 0.192593, 0.214079, 0.197835, 0.195024, 0.200469, 
Wine 339, 0.206397, 0.199058, 0.20172, 0.198118, 0.194707, 
Wine 340, 0.191452, 0.216557, 0.196021, 0.193883, 0.202087, 
Wine 341, 0.194613, 0.209483, 0.201154, 0.197084, 0.197666, 
Wine 342, 0.194736, 0.203736, 0.202801, 0.199792, 0.198935, 
Wine 343, 0.191013, 0.212982, 0.204989, 0.193408, 0.197609, 
Wine 344, 0.193934, 0.207593, 0.196709, 0.199068, 0.202696, 
Wine 345, 0.195316, 0.20078, 0.202169, 0.200467, 0.201267, 
Wine 346, 0.191193, 0.207935, 0.195016, 0.201368, 0.204489, 
Wine 347, 0.186534, 0.219275, 0.203634, 0.19127, 0.199287, 
Wine 348, 0.204104, 0.201604, 0.184082, 0.201197, 0.209015, 
Wine 349, 0.196383, 0.202271, 0.196584, 0.191277, 0.213486, 
Wine 350, 0.197871, 0.203804, 0.201495, 0.192727, 0.204103, 
Wine 351, 0.191506, 0.205052, 0.213977, 0.193907, 0.195558, 
Wine 352, 0.20359, 0.197179, 0.201074, 0.200812, 0.197345, 
Wine 353, 0.206065, 0.196847, 0.197387, 0.192802, 0.206898, 
Wine 354, 0.188756, 0.204851, 0.206061, 0.19867, 0.201662, 
Wine 355, 0.185768, 0.220387, 0.203439, 0.188068, 0.202338, 
Wine 356, 0.19761, 0.195857, 0.201929, 0.200185, 0.204419, 
Wine 357, 0.199278, 0.200371, 0.202981, 0.204676, 0.192694, 
Wine 358, 0.188674, 0.216124, 0.202479, 0.19104, 0.201683, 
Wine 359, 0.186327, 0.216095, 0.202452, 0.19347, 0.201656, 
Wine 360, 0.198072, 0.207657, 0.199525, 0.195526, 0.199219, 
Wine 361, 0.200478, 0.201577, 0.194134, 0.200397, 0.203414, 
Wine 362, 0.201306, 0.205424, 0.194275, 0.198603, 0.200391, 
Wine 363, 0.202188, 0.201269, 0.198364, 0.196909, 0.201269, 
Wine 364, 0.195681, 0.204863, 0.203864, 0.19565, 0.199941, 
Wine 365, 0.192221, 0.217427, 0.193572, 0.197213, 0.199567, 
Wine 366, 0.196905, 0.222288, 0.194471, 0.189276, 0.19706, 
Wine 367, 0.190501, 0.215707, 0.193586, 0.200526, 0.19968, 
